FID,fid,Geometry,name,visibility,open,address,phoneNumber,description,LookAt,Region,Folder
geonode_sr_israel_t1.68,68,POINT (35.01538833300003 30.224231667000026),sr_israel_t1.68,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°13.4539'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°00.9233'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS041</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">286.3</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 40 just south of Tsikhor junction</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalky Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">eav</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, limestone, marl</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Lower-Middle Eocene</span></li>
</ul>",POINT (35.01538833300003 30.224231667000026),,geonode:sr_israel_t1
geonode_sr_israel_t1.69,69,POINT (35.01538833300003 30.224231667000026),sr_israel_t1.69,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°13.4539'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°00.9233'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS041</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">286.3</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 40 just south of Tsikhor junction</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalky Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">eav</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, limestone, marl</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Lower-Middle Eocene</span></li>
</ul>",POINT (35.01538833300003 30.224231667000026),,geonode:sr_israel_t1
geonode_sr_israel_t1.70,70,POINT (35.01538833300003 30.224231667000026),sr_israel_t1.70,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°13.4539'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°00.9233'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS041</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">286.3</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 40 just south of Tsikhor junction</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalky Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">eav</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, limestone, marl</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Lower-Middle Eocene</span></li>
</ul>",POINT (35.01538833300003 30.224231667000026),,geonode:sr_israel_t1
geonode_sr_israel_t1.71,71,POINT (35.015518333000045 30.046558333000064),sr_israel_t1.71,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°02.7935'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°00.9311'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS042</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Soil</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">398.0</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">At Shiafon junction on Highway 40</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">t</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Marl, limestone, sandstone</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Turonian</span></li>
</ul>",POINT (35.015518333000045 30.04655833300007),,geonode:sr_israel_t1
geonode_sr_israel_t1.72,72,POINT (35.015518333000045 30.046558333000064),sr_israel_t1.72,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°02.7935'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°00.9311'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS042</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Soil</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">398.0</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">At Shiafon junction on Highway 40</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">t</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Marl, limestone, sandstone</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Turonian</span></li>
</ul>",POINT (35.015518333000045 30.04655833300007),,geonode:sr_israel_t1
geonode_sr_israel_t1.73,73,POINT (35.03123666700003 29.833953333000068),sr_israel_t1.73,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N29°50.0372'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°01.8742'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS043</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Soil</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">74.8</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">In rift valley, off Highway 90 in side road to ""Predator's Centre""</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">No Bedrock</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">q</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Gravel, sand, clay</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Quaternary</span></li>
</ul>",POINT (35.03123666700003 29.833953333000068),,geonode:sr_israel_t1
geonode_sr_israel_t1.74,74,POINT (34.99519166700003 29.786486667000077),sr_israel_t1.74,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N29°47.1892'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°59.7115'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS044</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">179.4</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On side road to Timna Park off Highway 90</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Granite/Granodiorite</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">γt</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Sandstone, pebbly sandstone, conglomerate, mudstone, dolostone, limestone</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Precambrian</span></li>
</ul>",POINT (34.99519166700003 29.786486667000077),,geonode:sr_israel_t1
geonode_sr_israel_t1.75,75,POINT (34.99519166700003 29.786486667000077),sr_israel_t1.75,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N29°47.1892'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°59.7115'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS044</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">179.4</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On side road to Timna Park off Highway 90</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Granite/Granodiorite</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">γt</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Sandstone, pebbly sandstone, conglomerate, mudstone, dolostone, limestone</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Precambrian</span></li>
</ul>",POINT (34.99519166700003 29.786486667000077),,geonode:sr_israel_t1
geonode_sr_israel_t1.76,76,POINT (34.898406667000074 29.558430000000044),sr_israel_t1.76,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N29°33.5058'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°53.9044'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS045</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">293.5</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">Down canyon to the south of Highway 12 to the W of Eilat</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Granite</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">γ</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Sandstone, pebbly sandstone, conglomerate, mudstone dolostone, limestone</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Precambrian</span></li>
</ul>",POINT (34.898406667000074 29.558430000000044),,geonode:sr_israel_t1
geonode_sr_israel_t1.77,77,POINT (34.898406667000074 29.558430000000044),sr_israel_t1.77,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N29°33.5058'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°53.9044'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS045</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">293.5</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">Down canyon to the south of Highway 12 to the W of Eilat</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Granite</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">γ</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Sandstone, pebbly sandstone, conglomerate, mudstone dolostone, limestone</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Precambrian</span></li>
</ul>",POINT (34.898406667000074 29.558430000000044),,geonode:sr_israel_t1
geonode_sr_israel_t1.78,78,POINT (34.87536333300005 29.68115833300004),sr_israel_t1.78,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N29°40.8695'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°52.5218'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS046</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">666.1</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">In Red Canyon National Park off Highway 12 North of Netafim</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Consolidated Quaternary Sediment</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">nqc</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Basalt, basanite/flows</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Neogene-Quaternary</span></li>
</ul>",POINT (34.87536333300005 29.68115833300004),,geonode:sr_israel_t1
geonode_sr_israel_t1.79,79,POINT (34.87197333300003 29.66832500000004),sr_israel_t1.79,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N29°40.0995'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°52.3184'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS047</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">739.4</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">Next to highway 12 at upper carpark for Red Canyon</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Basalt?</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">q, but immediately adjacent to π</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Gravel, sand, clay</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Quaternary</span></li>
</ul>",POINT (34.871973333000014 29.66832500000004),,geonode:sr_israel_t1
geonode_sr_israel_t1.80,80,POINT (34.87197333300003 29.66832500000004),sr_israel_t1.80,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N29°40.0995'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°52.3184'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS047</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">739.4</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">Next to highway 12 at upper carpark for Red Canyon</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Basalt?</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">q, but immediately adjacent to π</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Gravel, sand, clay</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Quaternary</span></li>
</ul>",POINT (34.871973333000014 29.66832500000004),,geonode:sr_israel_t1
geonode_sr_israel_t1.81,81,POINT (34.871223333000046 29.909240000000068),sr_israel_t1.81,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N29°54.5544'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°52.2734'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS048</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">523.3</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 12 just south of Uvda Airforce Base</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalky Marl</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">ca</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chert, chalk, phosphorite, porcelanite, marl, limestone, dolostone</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Campanian</span></li>
</ul>",POINT (34.871223333000046 29.909240000000068),,geonode:sr_israel_t1
geonode_sr_israel_t1.82,82,POINT (34.871223333000046 29.909240000000068),sr_israel_t1.82,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N29°54.5544'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°52.2734'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS048</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">523.3</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 12 just south of Uvda Airforce Base</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalky Marl</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">ca</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chert, chalk, phosphorite, porcelanite, marl, limestone, dolostone</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Campanian</span></li>
</ul>",POINT (34.871223333000046 29.909240000000068),,geonode:sr_israel_t1
geonode_sr_israel_t1.83,83,POINT (35.16566666700004 30.46309000000008),sr_israel_t1.83,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°27.7854'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°09.9400'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS049</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">40.5</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 90 South of Tsukim</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalky Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">eav</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, limestone, marl</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Lower-Middle Eocene</span></li>
</ul>",POINT (35.16566666700004 30.46309000000008),,geonode:sr_israel_t1
geonode_sr_israel_t1.84,84,POINT (35.16566666700004 30.46309000000008),sr_israel_t1.84,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°27.7854'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°09.9400'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS049</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">40.5</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 90 South of Tsukim</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalky Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">eav</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, limestone, marl</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Lower-Middle Eocene</span></li>
</ul>",POINT (35.16566666700004 30.46309000000008),,geonode:sr_israel_t1
geonode_sr_israel_t1.85,85,POINT (35.24018333300006 30.783698333000075),sr_israel_t1.85,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°47.0219'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°14.4110'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS050</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">135.9</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 90 just North of turnoff to Khatseva</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Semi-consolidated Aeolian Sand</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">m</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Sandstone, mudstone, conglomerate, limestone and marl</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Miocene</span></li>
</ul>",POINT (35.24018333300006 30.783698333000075),,geonode:sr_israel_t1
geonode_sr_israel_t1.86,86,POINT (35.24018333300006 30.783698333000075),sr_israel_t1.86,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N30°47.0219'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°14.4110'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS050</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">135.9</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 90 just North of turnoff to Khatseva</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Semi-consolidated Aeolian Sand</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">m</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Sandstone, mudstone, conglomerate, limestone and marl</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Miocene</span></li>
</ul>",POINT (35.24018333300006 30.783698333000075),,geonode:sr_israel_t1
